"조회일자","지역(시)","지역(군)","평균 기온(°C)","최고 기온(°C)","최저 기온(°C)","전년 기온(°C)","평년 기온(°C)","평년 최고 기온(°C)","평년 최저 기온(°C)","평균 강수량(mm)","전년 강수량(mm)","평년 강수량(mm)","평균 일조시간(hr)","전년 일조시간(hr)","평년 일조시간(hr)","평균 일사량(MJ/㎡)","전년 일사량(MJ/㎡)","평년 일사량(MJ/㎡)","평균 습도(%)","전년 습도(%)","평년 습도(%)","평균 운량(1/10)","전년 운량(1/10)","평년 운량(1/10)","평균 적설량(cm)","전년 적설량(cm)","평년 적설량(cm)","평균 순간최대풍속(m/s)","전년 순간최대풍속(m/s)","평년 순간최대풍속(m/s)"
"20241231","경기도","수원시","0.1","4.9","-3.9","2.2","-1.9","2.9","-6.4","0.0","1.4","0.5","9.1","0.0","5.3","11.07","2.35","0.0","46.0","91.0","65.0","0.0","6.8","3.6","0.0","0.0","0.0","9.3","8.6","1.6"
"20241231","경기도","이천시","0.8","5.5","-4.2","1.2","-3.2","2.5","-8.4","0.0","3.4","0.4","7.1","0.1","5.4","0.0","0.0","0.0","47.5","96.9","65.2","0.0","5.0","0.0","0.0","0.0","0.0","7.1","7.4","1.1"
"20241231","경기도","양평군","1.0","5.0","-4.0","1.5","-3.4","2.1","-8.5","0.1","8.7","0.4","8.2","0.1","5.2","0.0","0.0","0.0","45.8","94.9","69.5","0.0","4.1","0.0","0.0","0.0","0.0","9.5","5.8","1.2"
"20241231","경기도","동두천시","-0.8","4.2","-5.0","1.3","-4.0","1.8","-9.1","0.0","7.0","0.5","8.4","2.7","5.5","10.25","5.11","0.0","47.8","93.9","62.4","0.0","3.5","0.0","0.0","0.0","0.0","8.8","5.6","1.4"
"20241231","경기도","파주시","-1.8","3.0","-7.4","1.1","-4.9","1.0","-10.8","0.0","7.0","0.2","8.5","3.0","5.8","10.53","6.22","0.0","53.4","92.9","67.5","0.0","4.8","0.0","0.0","0.0","0.0","7.0","4.6","1.3"
"20241230","경기도","수원시","5.2","10.2","1.4","0.8","-1.9","2.9","-6.5","0.0","8.4","0.5","2.6","0.0","5.3","6.12","1.04","0.0","69.0","91.1","64.3","7.1","9.8","3.5","0.0","1.3","0.0","10.5","5.5","1.6"
"20241230","경기도","이천시","3.8","9.7","-1.1","-1.6","-3.3","2.4","-8.6","0.0","16.1","0.5","1.4","0.0","5.4","0.0","0.0","0.0","74.8","98.5","65.1","7.0","5.6","0.0","0.0","0.0","0.0","6.5","1.7","1.1"
"20241230","경기도","양평군","4.3","10.2","-0.2","-1.0","-3.5","2.0","-8.6","0.0","11.3","0.5","2.1","0.0","5.3","0.0","0.0","0.0","67.9","94.9","69.4","6.9","5.3","0.0","0.0","0.0","0.0","10.0","2.9","1.2"
"20241230","경기도","동두천시","3.7","10.4","-0.7","-0.6","-4.1","1.8","-9.3","0.0","11.0","0.4","3.4","0.0","5.4","7.13","0.44","0.0","72.8","93.0","62.0","4.9","7.1","0.0","0.0","0.0","0.0","13.0","2.7","1.4"
"20241230","경기도","파주시","2.0","9.3","-3.3","-1.0","-5.0","0.8","-10.8","0.0","12.4","0.3","4.3","0.0","5.6","7.32","0.52","0.0","74.0","95.6","67.3","4.9","8.0","0.0","0.0","0.0","0.0","12.4","4.2","1.3"
"20241229","경기도","수원시","0.9","5.7","-4.9","0.6","-2.0","2.8","-6.5","0.0","0.0","0.5","6.1","2.7","5.5","8.79","6.08","0.0","63.8","79.6","63.7","6.1","5.9","3.3","0.0","0.0","0.0","6.0","6.0","1.5"
"20241229","경기도","이천시","-0.5","4.6","-6.5","-0.8","-3.4","2.4","-8.7","0.0","0.0","0.5","4.9","5.6","5.5","0.0","0.0","0.0","69.5","82.5","65.2","6.4","3.0","0.0","0.0","0.0","0.0","3.7","3.6","1.1"
"20241229","경기도","양평군","-1.1","4.0","-7.8","-0.7","-3.6","2.0","-8.7","0.0","0.0","0.4","6.0","7.7","5.5","0.0","0.0","0.0","63.1","79.0","68.9","5.3","2.1","0.0","0.0","0.0","0.0","3.3","5.3","1.2"
"20241229","경기도","동두천시","-2.4","4.6","-9.7","0.1","-4.2","1.7","-9.5","0.0","0.0","0.4","6.1","3.2","5.7","8.99","6.25","0.0","63.6","75.5","61.1","3.8","1.9","0.0","0.0","0.0","0.0","2.9","5.7","1.4"
"20241229","경기도","파주시","-3.6","3.5","-11.7","-0.7","-5.2","0.6","-11.0","0.0","0.0","0.3","6.1","0.1","5.8","9.22","4.56","0.0","66.6","78.9","66.1","4.9","2.3","0.0","0.0","0.0","0.0","2.9","3.6","1.3"
"20241228","경기도","수원시","-3.1","0.6","-6.9","0.1","-1.9","2.9","-6.3","0.0","0.0","0.5","8.6","3.9","5.6","10.47","7.55","0.0","52.6","82.9","63.2","1.4","3.6","3.2","0.0","0.0","0.0","9.7","7.3","1.5"
"20241228","경기도","이천시","-3.0","1.5","-6.6","-0.3","-3.3","2.5","-8.5","0.0","0.0","0.5","7.4","5.0","5.6","0.0","0.0","0.0","54.6","81.1","65.0","1.5","3.0","0.0","0.0","0.0","0.0","8.8","5.2","1.1"
"20241228","경기도","양평군","-3.0","0.6","-6.3","-0.2","-3.5","2.1","-8.4","0.0","0.0","0.4","8.1","7.5","5.5","0.0","0.0","0.0","45.5","77.6","68.2","1.3","2.5","0.0","0.0","0.0","0.0","9.8","6.1","1.2"
"20241228","경기도","동두천시","-4.7","0.6","-9.2","-1.2","-4.2","1.8","-9.4","0.0","0.0","0.4","8.2","5.1","5.8","10.52","7.38","0.0","54.6","76.0","60.8","0.3","2.9","0.0","0.0","0.0","0.0","9.5","4.3","1.3"
"20241228","경기도","파주시","-5.8","-0.3","-11.9","-2.3","-5.0","0.8","-10.7","0.0","0.0","0.3","8.4","4.0","5.8","10.28","6.9","0.0","60.4","80.6","65.4","1.4","2.1","0.0","0.0","0.0","0.0","9.5","4.3","1.4"
"20241227","경기도","수원시","-2.5","1.7","-6.4","0.4","-1.7","3.2","-6.0","0.0","0.0","0.6","8.1","8.1","5.8","9.22","8.96","0.0","54.6","83.1","62.9","3.5","0.6","3.1","0.3","0.0","0.0","7.5","2.9","1.5"
"20241227","경기도","이천시","-2.7","2.2","-7.2","-1.1","-2.9","2.8","-7.9","0.0","0.0","0.5","6.0","6.1","5.6","0.0","0.0","0.0","54.6","85.6","64.5","3.0","0.1","0.0","0.0","0.0","0.0","6.3","2.4","1.1"
"20241227","경기도","양평군","-2.8","1.6","-8.3","-1.1","-3.1","2.5","-7.9","0.0","0.0","0.5","7.0","7.8","5.7","0.0","0.0","0.0","53.8","83.0","67.8","2.3","0.6","0.0","0.0","0.0","0.0","9.8","2.9","1.2"
"20241227","경기도","동두천시","-4.8","1.6","-10.4","-1.4","-3.9","2.1","-9.2","0.0","0.0","0.3","8.2","7.9","6.1","10.22","9.39","0.0","62.5","74.4","61.0","2.4","1.1","0.0","0.0","0.0","0.0","8.4","4.0","1.4"
"20241227","경기도","파주시","-5.4","0.8","-12.4","-2.3","-4.7","1.1","-10.3","0.0","0.0","0.3","8.3","8.2","6.0","10.24","9.31","0.0","65.6","79.6","65.2","1.9","1.0","0.0","0.0","0.0","0.0","7.0","4.6","1.4"
"20241226","경기도","수원시","0.4","4.6","-4.8","0.7","-1.3","3.5","-5.6","0.0","0.0","0.7","8.7","7.9","5.8","10.48","10.06","0.0","56.3","80.3","63.3","1.0","5.1","3.2","0.0","0.0","0.0","10.5","8.4","1.5"
"20241226","경기도","이천시","0.5","3.8","-4.7","-0.2","-2.5","3.1","-7.4","0.0","0.0","0.6","6.7","4.9","5.5","0.0","0.0","0.0","60.4","82.6","65.0","0.9","5.0","0.0","0.0","0.0","0.0","8.1","7.3","1.1"
"20241226","경기도","양평군","-0.1","3.4","-4.1","-0.8","-2.7","2.7","-7.4","0.0","0.0","0.6","8.1","5.0","5.5","0.0","0.0","0.0","56.0","82.6","68.5","1.9","4.8","0.0","0.0","0.0","0.0","9.7","4.5","1.3"
"20241226","경기도","동두천시","-1.7","2.2","-6.5","-0.2","-3.7","2.4","-8.7","0.0","0.0","0.4","8.2","7.4","6.0","10.3","8.75","0.0","68.0","78.3","61.9","1.3","1.4","0.0","0.0","0.0","0.0","8.2","8.7","1.4"
"20241226","경기도","파주시","-2.6","0.8","-8.4","-0.9","-4.5","1.3","-9.9","0.0","0.0","0.3","8.4","7.9","6.1","10.53","9.13","0.0","65.4","81.6","65.8","1.3","0.6","0.0","0.0","0.0","0.0","7.5","7.9","1.4"
"20241225","경기도","수원시","1.7","6.5","-3.0","-1.8","-0.9","3.9","-5.1","0.3","2.0","0.7","3.2","2.8","5.7","6.58","5.72","0.0","69.9","86.8","64.3","8.4","6.0","3.3","0.0","5.2","0.0","5.5","5.6","1.5"
"20241225","경기도","이천시","-0.4","5.4","-6.5","-3.3","-2.1","3.5","-6.8","0.1","1.3","0.5","3.1","0.7","5.4","0.0","0.0","0.0","76.1","91.5","65.7","7.4","4.5","0.0","0.0","0.0","0.0","5.5","3.7","1.1"
"20241225","경기도","양평군","-1.2","3.1","-5.6","-3.3","-2.2","3.2","-6.8","0.1","0.8","0.5","3.4","0.9","5.3","0.0","0.0","0.0","73.1","91.0","69.0","8.0","4.5","0.0","0.0","0.0","0.0","2.5","2.0","1.3"
"20241225","경기도","동두천시","-0.6","5.4","-5.9","-2.5","-3.2","2.9","-8.1","0.4","0.8","0.5","2.7","2.1","5.9","6.6","4.62","0.0","79.8","86.0","63.2","7.4","5.1","0.0","0.0","0.0","0.0","6.2","4.7","1.4"
"20241225","경기도","파주시","-1.6","5.1","-7.6","-2.8","-3.9","1.9","-9.2","0.4","0.4","0.3","3.0","3.2","6.1","6.96","6.78","0.0","81.1","86.6","66.8","8.1","5.9","0.0","0.0","0.0","0.0","5.2","5.7","1.5"
"20241224","경기도","수원시","-1.1","4.6","-5.8","-2.5","-0.3","4.6","-4.6","0.0","0.8","0.7","8.9","7.4","5.5","10.5","10.1","0.0","57.0","76.3","65.4","2.4","3.1","3.5","0.0","4.0","0.0","6.1","4.8","1.6"
"20241224","경기도","이천시","-1.7","4.2","-6.2","-4.2","-1.4","4.2","-6.2","0.0","0.5","0.5","7.0","4.0","5.3","0.0","0.0","0.0","59.9","83.3","66.4","2.4","2.5","0.0","0.0","0.0","0.0","4.4","2.9","1.1"
"20241224","경기도","양평군","-2.9","3.0","-8.1","-4.3","-1.6","3.9","-6.2","0.0","0.6","0.5","8.1","4.1","5.2","0.0","0.0","0.0","67.6","80.6","69.8","2.5","4.3","0.0","0.0","0.0","0.0","2.6","3.2","1.3"
"20241224","경기도","동두천시","-3.6","3.0","-9.2","-4.4","-2.4","3.6","-7.2","0.0","0.0","0.8","8.3","7.1","5.6","11.04","8.64","0.0","66.9","70.9","64.4","2.5","5.5","0.0","0.0","0.0","0.0","3.6","4.9","1.5"
"20241224","경기도","파주시","-5.1","2.0","-11.9","-5.0","-3.0","2.9","-8.2","0.0","0.1","0.6","8.5","7.2","5.9","10.73","9.0","0.0","68.3","73.6","68.3","2.5","5.4","0.0","0.0","0.0","0.0","3.3","4.8","1.5"
"20241223","경기도","수원시","-0.9","6.5","-7.2","-6.4","0.1","5.1","-4.3","0.0","0.0","1.0","6.1","8.5","5.3","8.93","10.37","0.0","66.4","57.8","66.8","1.9","4.0","3.7","0.0","1.4","0.0","8.8","4.1","1.5"
"20241223","경기도","이천시","-3.5","4.2","-11.4","-8.7","-1.1","4.6","-6.1","0.0","0.0","0.7","5.9","7.4","5.1","0.0","0.0","0.0","72.1","69.3","67.9","4.3","1.9","0.0","0.0","0.0","0.0","4.4","3.2","1.1"
"20241223","경기도","양평군","-4.8","2.5","-10.6","-8.6","-1.3","4.3","-6.0","0.0","0.0","0.8","7.3","8.1","5.1","0.0","0.0","0.0","75.8","64.3","71.6","2.4","2.9","0.0","0.0","0.0","0.0","3.5","3.4","1.2"
"20241223","경기도","동두천시","-3.7","4.7","-11.2","-9.5","-1.9","4.1","-6.8","0.0","0.0","1.0","8.1","8.2","5.3","13.08","11.23","0.0","72.6","57.3","65.9","2.4","2.8","0.0","0.0","0.0","0.0","5.2","3.9","1.4"
"20241223","경기도","파주시","-4.8","4.5","-13.2","-10.3","-2.5","3.5","-7.8","0.0","0.0","0.8","7.7","8.4","5.6","10.43","10.56","0.0","70.4","68.6","70.0","2.3","2.8","0.0","0.0","0.0","0.0","5.3","3.5","1.5"
"20241222","경기도","수원시","-3.8","1.0","-6.8","-11.1","0.3","5.3","-4.2","0.0","0.0","0.9","9.1","9.1","5.2","10.89","10.85","0.0","51.3","50.9","67.3","0.0","0.0","4.0","0.2","1.7","0.0","9.1","8.1","1.4"
"20241222","경기도","이천시","-4.6","0.9","-9.1","-10.8","-1.1","4.7","-6.1","0.0","0.0","0.7","7.2","7.4","4.9","0.0","0.0","0.0","55.3","50.6","68.5","1.1","0.0","0.0","0.0","0.0","0.0","6.4","7.8","1.0"
"20241222","경기도","양평군","-4.3","0.4","-7.5","-10.7","-1.3","4.4","-6.0","0.0","0.0","0.8","8.1","8.1","4.9","0.0","0.0","0.0","54.4","48.1","72.2","0.0","0.0","0.0","0.0","0.0","0.0","8.6","5.8","1.1"
"20241222","경기도","동두천시","-5.7","0.0","-11.3","-12.8","-1.8","4.3","-6.7","0.0","0.0","1.1","8.3","8.4","5.2","6.88","10.56","0.0","64.0","44.4","65.8","1.1","0.6","0.0","0.0","0.0","0.0","5.6","6.5","1.3"
"20241222","경기도","파주시","-7.6","-0.2","-14.2","-13.3","-2.4","3.8","-7.8","0.0","0.0","0.9","8.4","8.5","5.6","11.24","10.45","0.0","68.4","58.5","70.5","1.1","0.0","0.0","0.0","0.0","0.0","5.3","6.1","1.4"
"20241221","경기도","수원시","-0.7","1.5","-4.4","-10.7","0.2","5.2","-4.3","1.9","0.0","0.8","1.0","9.1","5.2","4.06","10.86","0.0","70.0","55.4","66.6","6.0","0.0","3.9","0.7","1.9","0.0","12.1","8.8","1.4"
"20241221","경기도","이천시","-0.9","2.6","-5.8","-10.5","-1.2","4.7","-6.4","3.8","0.0","0.6","1.7","7.5","5.0","0.0","0.0","0.0","76.9","53.1","68.2","7.3","0.1","0.0","0.0","0.0","0.0","8.8","7.0","1.0"
"20241221","경기도","양평군","-0.6","2.4","-4.4","-10.3","-1.4","4.5","-6.3","4.5","0.0","0.6","2.4","8.1","5.0","0.0","0.0","0.0","73.4","49.6","71.4","6.5","0.1","0.0","0.0","0.0","0.0","9.8","8.5","1.1"
"20241221","경기도","동두천시","-2.6","-0.3","-7.3","-12.8","-2.0","4.2","-7.1","5.0","0.0","1.0","0.5","8.4","5.5","0.73","10.38","0.0","85.5","52.9","64.3","5.8","0.0","0.0","0.0","0.0","0.0","7.7","7.3","1.3"
"20241221","경기도","파주시","-3.0","0.1","-10.3","-12.8","-2.5","3.9","-8.0","3.5","0.0","0.9","6.0","8.5","5.7","3.8","10.37","0.0","78.8","59.9","69.3","4.4","0.0","0.0","0.0","0.0","0.0","8.8","6.4","1.4"
"20241220","경기도","수원시","0.2","3.0","-3.5","-7.1","-0.1","4.9","-4.7","1.2","1.7","0.7","0.3","5.7","5.2","3.25","8.93","0.0","70.1","64.8","66.1","8.5","3.1","3.8","0.4","4.5","0.0","4.1","8.5","1.4"
"20241220","경기도","이천시","-2.1","1.4","-6.1","-6.4","-1.6","4.3","-6.8","0.8","0.8","0.6","0.3","4.9","5.1","0.0","0.0","0.0","77.6","63.9","68.1","8.8","2.3","0.0","0.0","0.0","0.0","2.1","6.3","1.0"
"20241220","경기도","양평군","-1.5","2.3","-5.3","-6.1","-1.7","4.1","-6.6","0.6","0.9","0.6","0.1","5.4","5.2","0.0","0.0","0.0","69.1","56.9","71.2","9.0","3.6","0.0","0.0","0.0","0.0","2.7","8.5","1.1"
"20241220","경기도","동두천시","-1.2","3.2","-5.9","-8.6","-2.4","3.8","-7.5","0.5","0.1","0.8","0.2","6.6","5.7","3.17","8.6","0.0","74.9","62.9","63.5","9.0","2.9","0.0","0.0","0.0","0.0","3.3","9.6","1.3"
"20241220","경기도","파주시","-2.7","2.0","-7.9","-9.3","-2.8","3.4","-8.4","0.3","0.1","0.8","0.0","7.6","5.9","3.26","9.97","0.0","79.1","69.6","69.1","9.3","1.5","0.0","0.0","0.0","0.0","3.0","7.7","1.4"
"20241219","경기도","수원시","-2.6","3.8","-8.7","-3.0","-0.5","4.4","-4.9","0.0","0.0","0.8","8.1","1.6","5.2","10.06","5.87","0.0","51.5","57.8","65.4","3.3","8.4","3.7","0.0","8.0","0.0","4.0","4.0","1.4"
"20241219","경기도","이천시","-3.7","3.7","-10.0","-3.7","-1.9","3.8","-6.9","0.0","0.1","0.6","6.4","3.0","5.1","0.0","0.0","0.0","67.8","70.0","67.7","3.5","7.9","0.0","0.0","0.0","0.0","2.6","3.4","1.0"
"20241219","경기도","양평군","-3.3","3.3","-9.0","-3.5","-2.0","3.6","-6.7","0.0","0.0","0.6","7.6","2.5","5.2","0.0","0.0","0.0","62.4","65.1","70.7","3.3","6.9","0.0","0.0","0.0","0.0","3.9","4.0","1.1"
"20241219","경기도","동두천시","-4.4","3.7","-11.2","-5.3","-2.8","3.2","-7.8","0.0","0.1","0.6","7.7","1.0","5.7","9.91","5.64","0.0","59.6","68.1","62.6","4.4","6.6","0.0","0.0","0.0","0.0","3.5","4.4","1.3"
"20241219","경기도","파주시","-5.9","2.4","-12.9","-5.6","-3.2","2.9","-8.8","0.0","0.1","0.6","7.8","1.3","5.9","10.18","5.5","0.0","64.3","69.8","68.6","4.6","6.5","0.0","0.0","0.0","0.0","3.7","5.5","1.4"
"20241218","경기도","수원시","-3.6","0.0","-7.2","-6.9","-0.6","4.2","-5.1","0.0","0.0","0.6","9.1","3.3","5.3","10.66","6.66","0.0","47.0","50.8","64.3","0.0","8.1","3.7","0.0","0.8","0.0","6.7","5.8","1.5"
"20241218","경기도","이천시","-3.4","1.4","-7.9","-7.5","-2.0","3.6","-7.1","0.0","0.0","0.4","6.8","1.2","5.2","0.0","0.0","0.0","50.9","64.1","66.5","0.0","8.9","0.0","0.0","0.0","0.0","5.1","3.2","1.0"
"20241218","경기도","양평군","-3.0","1.3","-7.5","-6.8","-2.1","3.3","-6.9","0.0","0.0","0.4","8.1","3.2","5.2","0.0","0.0","0.0","48.9","52.8","69.5","0.0","8.3","0.0","0.0","0.0","0.0","6.3","4.7","1.2"
"20241218","경기도","동두천시","-5.9","0.2","-10.5","-9.8","-2.9","3.0","-7.9","0.0","0.0","0.5","8.3","4.9","5.8","10.6","7.56","0.0","60.6","49.8","61.6","0.0","7.5","0.0","0.0","0.0","0.0","4.2","5.7","1.4"
"20241218","경기도","파주시","-7.3","-0.9","-12.3","-9.7","-3.4","2.5","-9.0","0.0","0.0","0.4","8.4","4.6","6.0","10.97","7.59","0.0","64.1","60.8","68.0","0.0","7.9","0.0","0.0","0.0","0.0","3.4","6.0","1.4"
"20241217","경기도","수원시","-1.4","2.9","-5.5","-9.0","-0.6","4.1","-4.9","0.0","0.0","0.6","4.1","9.1","5.3","6.45","11.05","0.0","58.3","49.5","63.0","2.1","0.0","3.5","0.0","1.0","0.0","6.4","8.4","1.6"
"20241217","경기도","이천시","-1.0","4.1","-6.7","-8.8","-2.0","3.5","-7.0","0.0","0.0","0.5","3.6","7.5","5.3","0.0","0.0","0.0","59.5","46.9","65.5","2.5","1.0","0.0","0.0","0.0","0.0","5.9","8.4","1.1"
"20241217","경기도","양평군","-1.6","4.4","-6.2","-8.5","-2.0","3.2","-6.7","0.0","0.0","0.4","5.4","8.1","5.4","0.0","0.0","0.0","62.3","42.6","68.3","1.4","0.1","0.0","0.0","0.0","0.0","7.5","8.9","1.2"
"20241217","경기도","동두천시","-3.1","3.2","-8.0","-11.0","-2.8","2.9","-7.7","0.0","0.0","0.6","5.9","8.6","5.8","8.33","10.76","0.0","58.5","54.5","61.5","0.8","0.0","0.0","0.0","0.0","0.0","9.6","8.7","1.5"
"20241217","경기도","파주시","-4.6","2.7","-10.4","-11.1","-3.4","2.3","-8.9","0.0","0.0","0.4","6.6","8.5","5.9","8.68","10.78","0.0","67.0","58.6","67.7","0.5","0.0","0.0","0.0","0.0","0.0","7.0","7.5","1.4"
"20241216","경기도","수원시","-0.3","3.5","-4.7","-3.4","-0.6","4.0","-4.9","0.3","5.6","0.8","3.1","0.4","5.2","4.88","4.04","0.0","70.6","73.5","62.8","4.5","6.6","3.6","0.0","6.5","0.0","5.0","15.0","1.6"
"20241216","경기도","이천시","-0.8","4.9","-7.1","-2.7","-2.0","3.3","-6.9","0.0","2.9","0.7","2.7","1.2","5.2","0.0","0.0","0.0","69.1","72.5","65.5","5.1","6.5","0.0","0.0","0.0","0.0","6.4","12.9","1.1"
"20241216","경기도","양평군","-1.6","3.9","-6.4","-2.3","-2.0","3.1","-6.6","0.0","2.4","0.6","3.2","2.9","5.2","0.0","0.0","0.0","70.9","64.9","68.2","3.6","6.0","0.0","0.0","0.0","0.0","4.3","14.2","1.2"
"20241216","경기도","동두천시","-3.0","2.6","-7.9","-5.0","-2.9","2.9","-7.7","0.0","2.0","0.8","2.2","3.5","5.6","5.14","7.98","0.0","75.1","72.3","62.1","2.1","5.6","0.0","0.0","0.0","0.0","6.2","16.9","1.5"
"20241216","경기도","파주시","-4.3","2.7","-10.4","-5.4","-3.5","2.1","-8.9","0.0","0.2","0.5","3.2","4.4","5.7","6.3","7.53","0.0","81.0","71.9","67.7","2.3","5.5","0.0","0.0","0.0","0.0","4.9","13.3","1.4"
"20241215","경기도","수원시","0.6","6.2","-2.5","5.8","-0.3","4.3","-4.6","0.0","30.7","0.8","4.4","0.0","5.3","7.06","1.25","0.0","65.6","95.1","62.0","4.5","9.9","3.6","0.0","0.0","0.0","10.2","7.9","1.7"
"20241215","경기도","이천시","1.1","7.1","-2.8","4.5","-1.8","3.7","-6.7","0.0","33.8","0.7","3.6","0.0","5.4","0.0","0.0","0.0","61.3","99.0","65.2","4.4","8.6","0.0","0.0","0.0","0.0","8.1","6.6","1.1"
"20241215","경기도","양평군","0.6","6.1","-3.5","5.2","-1.8","3.4","-6.4","0.0","35.5","0.6","3.7","0.0","5.3","0.0","0.0","0.0","54.1","93.3","67.6","4.6","6.5","0.0","0.0","0.0","0.0","10.5","7.1","1.3"
"20241215","경기도","동두천시","-1.2","6.2","-6.0","3.1","-2.6","3.1","-7.5","0.0","20.0","0.8","7.9","0.0","5.7","10.29","1.48","0.0","56.0","94.5","61.2","2.1","9.1","0.0","0.0","0.0","0.0","9.7","6.5","1.5"
"20241215","경기도","파주시","-2.7","4.5","-9.0","3.0","-3.4","2.3","-8.8","0.0","16.3","0.6","7.4","0.0","5.7","9.16","2.13","0.0","62.1","95.9","66.8","2.3","9.9","0.0","0.0","0.0","0.0","10.1","9.1","1.4"
"20241214","경기도","수원시","-1.2","2.8","-5.6","9.1","-0.1","4.5","-4.5","0.0","17.5","0.6","9.0","0.0","5.4","10.63","1.45","0.0","54.9","80.0","61.7","1.8","9.9","3.6","0.0","0.0","0.0","9.2","7.6","1.6"
"20241214","경기도","이천시","-1.0","3.8","-5.4","7.4","-1.6","4.0","-6.7","0.0","20.8","0.6","6.7","0.0","5.5","0.0","0.0","0.0","55.0","89.6","65.1","1.1","10.0","0.0","0.0","0.0","0.0","6.7","5.5","1.1"
"20241214","경기도","양평군","-1.4","3.1","-5.9","8.5","-1.6","3.6","-6.5","0.0","15.3","0.6","8.1","0.0","5.4","0.0","0.0","0.0","55.1","81.1","67.7","1.6","9.9","0.0","0.0","0.0","0.0","6.3","6.7","1.2"
"20241214","경기도","동두천시","-3.1","2.5","-7.7","5.6","-2.5","3.5","-7.4","0.0","17.5","0.7","8.4","0.0","5.8","10.29","1.16","0.0","54.5","91.8","61.7","0.0","8.8","0.0","0.0","0.0","0.0","8.1","7.4","1.4"
"20241214","경기도","파주시","-4.0","1.9","-9.3","5.0","-3.2","2.6","-8.6","0.0","17.4","0.5","8.5","0.0","5.8","10.34","1.31","0.0","60.5","94.4","67.2","0.9","8.9","0.0","0.0","0.0","0.0","7.0","8.3","1.3"
"20241213","경기도","수원시","0.7","4.5","-1.7","7.1","0.1","4.7","-4.1","0.0","0.0","0.7","1.8","0.9","5.5","5.79","5.62","0.0","45.1","72.8","61.7","5.8","7.5","3.6","0.0","0.0","0.0","8.4","5.8","1.7"
"20241213","경기도","이천시","0.6","5.6","-2.8","5.1","-1.3","4.2","-6.2","0.0","0.0","0.6","2.2","1.0","5.5","0.0","0.0","0.0","47.8","83.8","64.8","5.9","7.1","0.0","0.0","0.0","0.0","5.9","4.2","1.1"
"20241213","경기도","양평군","1.3","5.4","-2.1","5.6","-1.3","3.8","-6.0","0.0","0.0","0.6","3.2","1.8","5.5","0.0","0.0","0.0","40.5","80.6","67.2","5.5","6.0","0.0","0.0","0.0","0.0","7.0","3.1","1.3"
"20241213","경기도","동두천시","-0.8","5.1","-3.8","5.0","-2.1","3.8","-6.9","0.0","0.0","0.7","6.9","6.5","5.8","7.99","8.74","0.0","48.0","80.5","61.4","5.0","5.6","0.0","0.0","0.0","0.0","7.2","5.6","1.5"
"20241213","경기도","파주시","-1.6","4.3","-5.0","4.2","-2.8","3.1","-8.2","0.0","0.0","0.6","5.9","4.1","5.8","7.49","6.79","0.0","58.4","81.8","67.1","4.4","6.3","0.0","0.0","0.0","0.0","7.1","6.1","1.4"
"20241212","경기도","수원시","0.0","4.9","-4.6","5.7","0.5","5.0","-3.9","0.0","0.1","0.8","6.4","3.3","5.2","9.34","5.84","0.0","47.3","73.8","63.1","4.6","4.8","4.0","0.0","0.0","0.0","5.8","7.0","1.7"
"20241212","경기도","이천시","0.0","6.0","-5.9","5.1","-1.0","4.5","-6.1","0.0","0.4","0.7","4.8","2.6","5.2","0.0","0.0","0.0","63.0","79.1","66.1","4.8","4.0","0.0","0.0","0.0","0.0","4.5","7.8","1.1"
"20241212","경기도","양평군","0.3","6.0","-5.0","5.6","-1.0","4.1","-5.9","0.0","0.3","0.7","6.1","2.9","5.1","0.0","0.0","0.0","55.6","76.1","68.5","4.5","3.6","0.0","0.0","0.0","0.0","6.6","9.4","1.3"
"20241212","경기도","동두천시","-1.4","4.9","-6.6","3.4","-1.7","4.2","-6.6","0.0","0.1","0.7","6.7","4.2","5.6","9.64","6.16","0.0","50.3","82.6","61.9","4.1","3.5","0.0","0.0","0.0","0.0","6.4","6.0","1.4"
"20241212","경기도","파주시","-3.2","3.3","-9.9","3.4","-2.4","3.5","-7.9","0.0","0.0","0.7","6.7","3.8","5.6","10.18","6.43","0.0","66.9","78.6","68.1","4.5","3.6","0.0","0.0","0.0","0.0","4.3","8.0","1.4"
"20241211","경기도","수원시","2.2","7.5","-0.9","9.9","0.7","5.3","-3.7","0.0","13.6","0.8","6.9","0.0","5.3","8.59","1.27","0.0","55.8","81.6","63.1","5.3","9.8","3.9","0.0","0.0","0.0","3.9","10.5","1.7"
"20241211","경기도","이천시","1.2","8.0","-2.8","8.8","-0.8","4.9","-5.9","0.0","14.6","0.7","4.8","0.0","5.3","0.0","0.0","0.0","71.5","88.3","66.2","5.4","8.5","0.0","0.0","0.0","0.0","3.2","9.9","1.1"
"20241211","경기도","양평군","1.4","8.2","-2.1","10.6","-0.8","4.5","-5.6","0.0","8.3","0.7","6.8","0.0","5.3","0.0","0.0","0.0","65.4","69.9","68.8","5.0","7.5","0.0","0.0","0.0","0.0","3.1","13.7","1.3"
"20241211","경기도","동두천시","0.8","6.7","-2.6","6.1","-1.3","4.7","-6.2","0.0","15.3","0.8","4.6","0.0","5.6","7.85","1.23","0.0","59.3","90.1","62.1","5.9","7.8","0.0","0.0","0.0","0.0","5.1","8.4","1.4"
