"炼雀老磊","瘤开(矫)","瘤开(焙)","乞闭 扁柯(∑C)","弥绊 扁柯(∑C)","弥历 扁柯(∑C)","傈斥 扁柯(∑C)","乞斥 扁柯(∑C)","乞斥 弥绊 扁柯(∑C)","乞斥 弥历 扁柯(∑C)","乞闭 碍荐樊(mm)","傈斥 碍荐樊(mm)","乞斥 碍荐樊(mm)","乞闭 老炼矫埃(hr)","傈斥 老炼矫埃(hr)","乞斥 老炼矫埃(hr)","乞闭 老荤樊(MJ/С)","傈斥 老荤樊(MJ/С)","乞斥 老荤樊(MJ/С)","乞闭 嚼档(%)","傈斥 嚼档(%)","乞斥 嚼档(%)","乞闭 款樊(1/10)","傈斥 款樊(1/10)","乞斥 款樊(1/10)","乞闭 利汲樊(cm)","傈斥 利汲樊(cm)","乞斥 利汲樊(cm)","乞闭 鉴埃弥措浅加(m/s)","傈斥 鉴埃弥措浅加(m/s)","乞斥 鉴埃弥措浅加(m/s)"
"20240523","面没合档","没林矫","22.4","29.6","16.8","19.5","19.9","26.1","14.4","0.0","0.0","2.4","11.9","12.2","8.0","29.54","29.79","0.0","57.0","54.8","58.2","0.3","0.6","4.8","0.0","0.0","0.0","6.0","5.9","1.8"
"20240523","面没合档","康悼焙","21.9","28.6","15.3","16.2","18.3","24.8","11.8","0.0","0.0","2.6","12.0","10.7","7.8","29.36","24.93","0.0","63.0","62.0","62.1","2.6","0.6","0.0","0.0","0.0","0.0","8.7","9.4","2.4"
"20240523","面没合档","焊篮焙","20.9","28.0","14.2","16.2","17.8","25.1","10.9","0.0","0.0","2.8","12.4","10.8","8.1","0.0","0.0","0.0","68.3","69.5","64.0","1.6","0.6","0.0","0.0","0.0","0.0","6.7","6.9","1.3"
"20240523","面没合档","力玫矫","19.7","28.0","12.2","15.7","17.4","24.8","10.3","0.0","0.0","2.2","12.5","12.1","8.0","0.0","0.0","0.0","69.6","62.3","63.8","0.9","2.4","0.0","0.0","0.0","0.0","6.5","8.0","1.5"
"20240522","面没合档","没林矫","22.0","27.9","16.6","18.9","19.8","25.9","14.0","0.0","0.5","2.2","9.4","3.9","8.3","24.86","14.31","0.0","64.3","55.9","57.7","5.1","6.6","4.5","0.0","0.0","0.0","5.6","9.6","1.8"
"20240522","面没合档","康悼焙","20.3","28.3","11.3","15.3","18.1","24.7","11.5","0.1","0.0","2.4","11.3","3.3","8.0","28.36","11.27","0.0","69.4","70.4","61.8","3.5","7.3","0.0","0.0","0.0","0.0","6.8","7.3","2.4"
"20240522","面没合档","焊篮焙","19.8","27.7","12.1","16.4","17.7","25.0","10.6","0.0","5.3","2.8","11.1","2.9","8.4","0.0","0.0","0.0","75.3","73.4","63.3","4.8","7.6","0.0","0.0","0.0","0.0","5.7","10.5","1.4"
"20240522","面没合档","力玫矫","18.9","26.7","11.9","17.0","17.2","24.7","10.0","0.0","0.0","2.3","12.0","3.5","8.3","0.0","0.0","0.0","75.3","62.6","63.2","4.4","7.6","0.0","0.0","0.0","0.0","7.2","5.1","1.5"
"20240521","面没合档","没林矫","21.5","27.2","17.7","19.2","19.6","25.7","13.9","0.0","0.0","1.7","8.2","5.0","8.4","24.06","17.29","0.0","64.1","63.0","57.5","3.6","6.6","4.6","0.0","0.0","0.0","5.1","6.8","1.8"
"20240521","面没合档","康悼焙","16.8","21.4","12.8","18.3","17.9","24.5","11.3","0.0","0.0","2.2","4.3","9.3","8.1","16.12","24.45","0.0","81.8","67.9","61.4","4.3","5.3","0.0","0.0","0.0","0.0","7.7","10.6","2.4"
"20240521","面没合档","焊篮焙","17.5","22.7","13.2","18.3","17.5","24.8","10.4","0.0","0.0","2.5","7.9","5.9","8.5","0.0","0.0","0.0","82.8","72.3","62.8","2.0","6.0","0.0","0.0","0.0","0.0","7.3","6.9","1.4"
"20240521","面没合档","力玫矫","18.5","25.8","12.0","17.9","16.9","24.4","9.8","0.0","0.0","2.2","8.8","5.9","8.3","0.0","0.0","0.0","75.8","66.3","63.1","2.8","7.6","0.0","0.0","0.0","0.0","4.7","8.1","1.6"
"20240520","面没合档","没林矫","20.5","25.7","15.5","21.8","19.3","25.5","13.5","0.0","0.0","2.4","4.1","9.8","8.0","17.5","24.61","0.0","66.9","60.6","58.5","4.5","1.8","4.8","0.0","0.0","0.0","4.9","7.1","1.9"
"20240520","面没合档","康悼焙","17.9","25.3","10.6","19.5","17.7","24.3","11.0","0.0","0.0","2.8","7.3","10.2","7.9","21.2","28.34","0.0","65.8","70.6","61.8","3.5","3.3","0.0","0.0","0.0","0.0","8.4","9.5","2.5"
"20240520","面没合档","焊篮焙","18.0","24.0","11.9","19.4","17.2","24.6","10.2","0.0","0.0","3.5","4.1","11.0","8.2","0.0","0.0","0.0","80.6","71.3","63.4","4.5","3.4","0.0","0.0","0.0","0.0","6.4","6.5","1.4"
"20240520","面没合档","力玫矫","16.6","23.1","9.9","19.2","16.6","24.2","9.5","0.0","0.0","3.5","1.3","9.4","7.9","0.0","0.0","0.0","78.4","69.0","63.8","5.1","4.3","0.0","0.0","0.0","0.0","5.3","6.8","1.6"
"20240519","面没合档","没林矫","22.5","29.5","16.5","21.9","19.0","25.1","13.3","0.0","0.0","2.4","12.4","5.2","7.9","29.37","17.95","0.0","57.6","54.4","58.7","0.4","5.6","4.8","0.0","0.0","0.0","5.7","6.4","1.9"
"20240519","面没合档","康悼焙","20.8","28.7","11.3","17.8","17.4","24.0","10.9","0.0","0.0","2.5","12.8","2.2","7.6","29.62","14.57","0.0","53.6","75.0","61.8","0.0","6.3","0.0","0.0","0.0","0.0","8.5","7.3","2.5"
"20240519","面没合档","焊篮焙","20.4","28.5","12.1","18.6","17.0","24.2","10.1","0.0","0.0","3.5","12.3","1.4","7.9","0.0","0.0","0.0","67.6","73.0","63.5","0.0","7.0","0.0","0.0","0.0","0.0","5.3","6.7","1.5"
"20240519","面没合档","力玫矫","19.4","28.1","11.3","18.9","16.3","23.7","9.3","0.0","0.0","3.7","12.9","6.5","7.6","0.0","0.0","0.0","66.5","65.0","64.3","0.0","4.8","0.0","0.0","0.0","0.0","6.2","7.2","1.6"
"20240518","面没合档","没林矫","21.7","28.6","14.5","20.9","18.7","24.7","13.2","0.0","0.0","2.7","12.5","0.4","7.6","29.54","8.35","0.0","54.5","60.8","59.4","0.1","9.1","5.0","0.0","0.0","0.0","6.5","9.4","1.9"
"20240518","面没合档","康悼焙","18.1","27.5","7.6","15.9","17.2","23.6","11.0","0.0","1.3","2.4","12.6","0.0","7.4","29.29","5.19","0.0","57.0","83.1","62.4","0.0","9.5","0.0","0.0","0.0","0.0","6.5","8.0","2.6"
"20240518","面没合档","焊篮焙","18.5","26.8","9.5","17.7","16.8","23.8","10.2","0.0","0.0","3.4","12.5","0.0","7.7","0.0","0.0","0.0","64.5","73.5","63.9","0.0","9.1","0.0","0.0","0.0","0.0","5.4","8.9","1.6"
"20240518","面没合档","力玫矫","17.7","26.4","8.9","18.2","16.2","23.3","9.4","0.0","0.0","4.3","13.0","2.5","7.2","0.0","0.0","0.0","72.8","72.4","64.7","0.0","8.9","0.0","0.0","0.0","0.0","6.5","7.8","1.6"
"20240517","面没合档","没林矫","19.9","26.2","13.0","24.6","18.6","24.5","13.3","0.0","0.0","3.1","9.8","12.6","7.1","26.55","29.47","0.0","51.9","44.3","60.1","3.4","3.8","5.4","0.0","0.0","0.0","7.7","9.1","1.9"
"20240517","面没合档","康悼焙","17.3","25.7","10.0","22.0","17.1","23.4","11.0","0.0","0.0","2.5","10.3","12.7","7.0","26.22","28.92","0.0","58.5","47.9","63.1","3.1","2.6","0.0","0.0","0.0","0.0","9.1","10.0","2.5"
"20240517","面没合档","焊篮焙","16.7","25.1","9.0","21.0","16.7","23.5","10.4","0.0","0.0","3.4","12.2","12.3","7.3","0.0","0.0","0.0","70.1","57.6","64.4","2.5","4.4","0.0","0.0","0.0","0.0","6.3","7.3","1.6"
"20240517","面没合档","力玫矫","14.8","23.7","5.7","20.5","16.1","23.1","9.5","0.0","0.0","4.0","9.5","12.9","6.9","0.0","0.0","0.0","75.1","56.4","64.7","4.1","3.0","0.0","0.0","0.0","0.0","7.6","8.3","1.6"
"20240516","面没合档","没林矫","15.1","21.4","8.0","24.9","18.6","24.5","13.2","2.3","0.0","3.2","11.6","11.6","7.3","29.93","28.26","0.0","58.0","41.1","59.2","2.1","0.9","5.4","0.0","0.0","0.0","9.7","7.7","1.8"
"20240516","面没合档","康悼焙","12.6","18.6","6.5","21.6","17.0","23.4","10.8","3.6","0.0","2.6","10.0","11.6","7.2","28.13","27.77","0.0","62.3","55.1","62.8","2.8","1.5","0.0","0.0","0.0","0.0","16.8","9.8","2.5"
"20240516","面没合档","焊篮焙","13.1","19.9","7.3","20.9","16.7","23.5","10.2","3.0","0.0","3.3","10.7","11.6","7.4","0.0","0.0","0.0","68.5","60.3","63.9","2.5","1.6","0.0","0.0","0.0","0.0","12.5","8.6","1.5"
"20240516","面没合档","力玫矫","11.3","18.5","6.8","20.3","16.1","23.1","9.4","3.7","0.0","3.9","9.1","11.8","7.1","0.0","0.0","0.0","64.9","61.4","63.8","3.9","2.0","0.0","0.0","0.0","0.0","12.2","7.3","1.6"
"20240515","面没合档","没林矫","14.6","23.5","8.6","21.9","18.3","24.2","12.9","14.8","0.0","2.7","7.7","12.7","7.5","20.52","28.61","0.0","65.5","47.5","59.0","4.9","1.6","5.2","0.0","0.0","0.0","9.1","5.7","1.8"
"20240515","面没合档","康悼焙","13.8","23.6","8.0","18.7","16.8","23.2","10.7","7.3","0.0","2.5","9.6","12.7","7.4","26.14","28.29","0.0","66.5","54.6","62.6","4.4","1.8","0.0","0.0","0.0","0.0","16.0","5.9","2.5"
"20240515","面没合档","焊篮焙","13.6","23.5","8.2","18.5","16.4","23.2","9.9","9.2","0.0","2.9","8.7","12.3","7.5","0.0","0.0","0.0","74.9","64.6","63.6","4.6","0.9","0.0","0.0","0.0","0.0","10.0","5.5","1.5"
"20240515","面没合档","力玫矫","13.3","22.4","7.7","17.4","15.9","22.9","9.2","33.7","0.0","3.4","8.6","12.4","7.2","0.0","0.0","0.0","75.0","60.8","63.3","4.9","2.1","0.0","0.0","0.0","0.0","9.4","5.4","1.7"
"20240514","面没合档","没林矫","19.9","26.7","12.6","19.3","18.0","23.8","12.8","0.0","0.0","3.5","12.5","11.7","7.2","29.87","28.09","0.0","45.3","47.9","60.2","0.0","1.3","5.2","0.0","0.0","0.0","6.9","5.6","1.8"
"20240514","面没合档","康悼焙","16.8","25.3","6.8","17.0","16.5","22.9","10.6","0.0","0.0","2.7","12.8","12.8","7.3","29.63","29.07","0.0","56.4","54.0","63.5","0.0","1.1","0.0","0.0","0.0","0.0","7.7","8.9","2.5"
"20240514","面没合档","焊篮焙","16.5","25.4","7.3","16.4","16.2","22.8","9.9","0.0","0.0","3.8","12.6","11.8","7.3","0.0","0.0","0.0","64.9","66.3","64.4","0.0","0.5","0.0","0.0","0.0","0.0","6.5","6.1","1.5"
"20240514","面没合档","力玫矫","16.1","24.9","7.1","15.6","15.7","22.5","9.1","0.0","0.0","4.0","13.2","10.9","7.1","0.0","0.0","0.0","63.5","66.3","63.7","0.0","3.0","0.0","0.0","0.0","0.0","6.7","6.8","1.7"
"20240513","面没合档","没林矫","18.7","26.0","11.8","19.3","17.8","23.7","12.5","0.0","0.0","3.6","12.9","11.8","7.2","30.03","27.12","0.0","46.6","49.3","59.9","0.0","3.1","5.2","0.0","0.0","0.0","6.2","6.9","1.8"
"20240513","面没合档","康悼焙","16.0","23.6","9.5","17.4","16.3","22.7","10.2","0.0","0.0","3.1","12.7","9.5","7.4","29.94","24.12","0.0","54.6","59.6","63.2","0.0","5.1","0.0","0.0","0.0","0.0","9.4","6.3","2.5"
"20240513","面没合档","焊篮焙","15.6","24.0","7.4","16.8","15.9","22.7","9.5","0.0","0.0","4.1","12.5","9.6","7.3","0.0","0.0","0.0","63.1","67.1","64.0","0.0","5.5","0.0","0.0","0.0","0.0","6.8","5.3","1.5"
"20240513","面没合档","力玫矫","15.3","24.0","6.9","16.9","15.4","22.3","8.7","0.0","0.0","3.8","13.1","11.5","7.1","0.0","0.0","0.0","64.8","60.1","63.5","0.0","4.8","0.0","0.0","0.0","0.0","5.8","6.9","1.7"
"20240512","面没合档","没林矫","17.1","22.3","12.5","19.6","17.5","23.5","12.1","1.2","0.0","4.1","11.5","3.7","7.3","27.59","19.52","0.0","57.3","43.5","59.9","4.8","8.1","5.0","0.0","0.0","0.0","7.9","5.8","1.9"
"20240512","面没合档","康悼焙","16.2","21.0","12.1","16.2","16.0","22.4","9.8","3.2","0.0","4.1","11.0","5.1","7.4","26.62","19.54","0.0","59.1","62.4","62.9","5.8","8.0","0.0","0.0","0.0","0.0","11.0","12.9","2.6"
"20240512","面没合档","焊篮焙","15.6","21.3","10.7","16.6","15.6","22.4","9.1","3.0","0.0","4.8","10.9","4.9","7.4","0.0","0.0","0.0","68.4","66.0","64.1","5.5","7.8","0.0","0.0","0.0","0.0","8.8","10.4","1.5"
"20240512","面没合档","力玫矫","15.6","20.5","10.3","17.0","15.1","22.1","8.4","3.0","0.0","4.3","11.2","6.1","7.1","0.0","0.0","0.0","71.6","59.5","63.3","4.5","7.8","0.0","0.0","0.0","0.0","7.5","4.6","1.7"
"20240511","面没合档","没林矫","19.4","25.6","14.4","20.4","17.3","23.4","11.9","15.5","0.0","4.4","4.5","12.3","7.1","16.45","28.25","0.0","63.5","40.1","59.7","7.0","4.1","5.1","0.0","0.0","0.0","10.6","5.6","1.9"
"20240511","面没合档","康悼焙","17.3","25.5","7.6","16.6","15.8","22.3","9.6","11.0","0.0","4.3","7.2","12.5","7.3","20.52","28.03","0.0","70.4","55.4","62.2","6.6","3.8","0.0","0.0","0.0","0.0","9.6","6.8","2.7"
"20240511","面没合档","焊篮焙","17.5","24.5","9.1","17.2","15.4","22.3","8.8","6.8","0.0","4.9","6.0","12.3","7.2","0.0","0.0","0.0","75.3","61.4","63.9","7.0","3.5","0.0","0.0","0.0","0.0","9.6","5.8","1.6"
"20240511","面没合档","力玫矫","16.7","24.2","7.3","16.1","15.0","22.0","8.2","14.6","0.0","4.5","4.9","12.8","6.9","0.0","0.0","0.0","74.4","61.4","63.0","7.0","2.6","0.0","0.0","0.0","0.0","9.2","5.0","1.7"
"20240510","面没合档","没林矫","18.9","25.8","12.3","18.9","17.3","23.4","11.9","0.0","0.0","3.9","12.4","10.2","7.0","28.65","26.76","0.0","45.3","45.1","58.6","2.1","4.4","5.2","0.0","0.0","0.0","7.2","4.8","1.9"
"20240510","面没合档","康悼焙","17.2","26.7","8.3","16.5","15.8","22.3","9.5","0.0","0.0","3.7","12.3","10.8","7.1","28.02","27.02","0.0","55.6","51.0","61.4","1.9","4.5","0.0","0.0","0.0","0.0","7.2","7.6","2.7"
"20240510","面没合档","焊篮焙","16.1","25.3","7.3","16.2","15.4","22.4","8.7","0.0","0.0","4.3","11.8","11.1","7.3","0.0","0.0","0.0","65.1","61.5","63.2","1.6","4.5","0.0","0.0","0.0","0.0","6.5","5.6","1.6"
"20240510","面没合档","力玫矫","15.6","24.5","6.7","15.1","15.0","22.0","8.1","0.0","0.0","3.6","12.0","12.8","7.1","0.0","0.0","0.0","63.8","61.0","62.0","3.6","2.5","0.0","0.0","0.0","0.0","8.3","8.4","1.7"
"20240509","面没合档","没林矫","17.0","23.9","10.1","17.7","17.4","23.6","11.8","0.0","0.0","4.3","12.5","12.7","7.2","28.22","28.54","0.0","47.4","46.9","57.5","0.0","1.6","5.1","0.0","0.0","0.0","7.3","5.9","1.9"
"20240509","面没合档","康悼焙","15.2","21.9","5.7","16.2","15.9","22.5","9.5","0.0","0.0","4.3","12.7","12.7","7.1","28.05","28.73","0.0","53.1","52.1","60.3","0.0","1.6","0.0","0.0","0.0","0.0","12.2","10.3","2.7"
"20240509","面没合档","焊篮焙","14.3","22.0","6.2","14.8","15.5","22.6","8.5","0.0","0.0","4.5","12.2","12.2","7.5","0.0","0.0","0.0","65.4","62.4","62.0","0.0","2.8","0.0","0.0","0.0","0.0","8.1","6.7","1.6"
"20240509","面没合档","力玫矫","13.4","21.3","5.1","14.4","15.0","22.2","7.9","0.0","0.0","4.6","12.7","12.7","7.4","0.0","0.0","0.0","67.5","63.6","60.8","0.4","0.4","0.0","0.0","0.0","0.0","7.8","7.3","1.7"
"20240508","面没合档","没林矫","15.3","20.5","9.8","15.1","17.4","23.5","11.7","0.6","0.0","4.0","11.4","11.2","7.1","28.69","26.87","0.0","54.9","51.8","57.1","3.6","3.9","5.0","0.0","0.0","0.0","7.7","5.2","2.0"
"20240508","面没合档","康悼焙","11.4","18.1","6.4","12.2","16.0","22.5","9.5","1.0","0.0","4.1","6.2","11.5","6.9","16.48","27.7","0.0","73.6","60.4","59.8","5.0","3.9","0.0","0.0","0.0","0.0","7.9","7.0","2.8"
"20240508","面没合档","焊篮焙","12.8","19.4","7.5","11.9","15.5","22.5","8.4","0.9","0.0","4.3","9.8","9.3","7.4","0.0","0.0","0.0","73.8","70.8","61.7","4.0","3.3","0.0","0.0","0.0","0.0","6.3","6.2","1.7"
"20240508","面没合档","力玫矫","12.1","18.2","5.6","11.9","15.0","22.2","7.9","0.0","0.0","4.7","8.1","12.8","7.2","0.0","0.0","0.0","68.6","64.5","60.2","3.4","1.9","0.0","0.0","0.0","0.0","6.4","6.4","1.8"
"20240507","面没合档","没林矫","13.6","15.7","11.6","13.0","17.6","24.0","11.6","13.4","0.2","3.1","0.0","0.2","7.5","3.6","8.39","0.0","86.0","65.0","55.1","9.9","7.1","4.7","0.0","0.0","0.0","8.1","7.4","2.0"
"20240507","面没合档","康悼焙","12.2","15.5","9.5","9.5","16.2","22.9","9.4","11.8","0.1","2.9","0.0","0.0","7.4","5.46","6.21","0.0","88.4","78.6","57.9","9.9","7.1","0.0","0.0","0.0","0.0","9.2","10.0","2.8"
"20240507","面没合档","焊篮焙","12.6","15.7","10.5","11.2","15.7","23.0","8.2","13.6","0.4","3.3","0.0","0.0","8.0","0.0","0.0","0.0","93.5","72.1","59.8","9.8","7.4","0.0","0.0","0.0","0.0","4.7","6.8","1.7"
"20240507","面没合档","力玫矫","12.3","14.4","10.8","10.2","15.2","22.7","7.6","1.6","0.9","4.1","0.0","0.0","7.9","0.0","0.0","0.0","80.9","65.5","58.6","10.0","7.5","0.0","0.0","0.0","0.0","7.3","8.4","1.8"
"20240506","面没合档","没林矫","15.2","17.7","13.6","14.4","17.5","24.0","11.5","5.4","41.5","2.6","0.0","0.0","7.7","4.3","3.19","0.0","83.1","86.9","54.7","9.6","9.6","4.5","0.0","0.0","0.0","7.9","13.0","2.0"
"20240506","面没合档","康悼焙","15.1","18.8","12.3","13.9","16.2","23.0","9.4","6.9","20.4","2.4","0.8","0.0","7.6","9.93","3.88","0.0","83.3","88.9","57.5","8.4","9.3","0.0","0.0","0.0","0.0","11.7","11.8","2.9"
"20240506","面没合档","焊篮焙","14.6","17.7","13.6","14.8","15.6","23.1","8.1","6.9","14.6","3.0","0.0","0.0","8.2","0.0","0.0","0.0","89.8","89.1","59.1","9.3","9.0","0.0","0.0","0.0","0.0","6.6","10.8","1.7"
"20240506","面没合档","力玫矫","14.0","16.9","12.4","11.2","15.1","22.7","7.4","12.9","52.8","3.5","0.0","0.0","8.0","0.0","0.0","0.0","96.0","85.9","58.5","9.1","9.4","0.0","0.0","0.0","0.0","7.6","12.5","1.8"
"20240505","面没合档","没林矫","18.8","21.8","17.7","20.0","17.4","23.9","11.3","37.2","60.9","3.3","0.0","0.0","7.6","3.32","3.54","0.0","80.4","87.8","55.6","10.0","9.6","4.5","0.0","0.0","0.0","9.5","5.2","2.0"
"20240505","面没合档","康悼焙","17.3","19.4","16.5","18.5","16.1","22.8","9.3","16.1","39.6","3.0","0.0","0.1","7.6","2.08","5.36","0.0","86.0","89.1","57.9","10.0","9.9","0.0","0.0","0.0","0.0","8.6","7.4","2.9"
"20240505","面没合档","焊篮焙","17.4","18.4","14.9","19.1","15.5","22.9","8.0","35.8","57.3","3.7","0.0","0.0","8.0","0.0","0.0","0.0","89.4","91.1","59.6","10.0","8.9","0.0","0.0","0.0","0.0","10.1","8.9","1.8"
"20240505","面没合档","力玫矫","16.0","17.2","13.8","17.7","15.0","22.5","7.3","29.2","52.1","4.2","0.0","0.0","7.7","0.0","0.0","0.0","94.8","98.3","59.2","9.6","9.8","0.0","0.0","0.0","0.0","4.1","3.6","1.8"
"20240504","面没合档","没林矫","21.7","28.5","13.5","21.1","17.4","24.0","11.3","0.0","1.7","2.2","12.2","5.0","7.7","28.44","21.44","0.0","43.6","58.8","55.2","1.9","7.4","4.5","0.0","0.0","0.0","6.5","8.3","2.0"
"20240504","面没合档","康悼焙","18.6","26.9","7.1","17.1","16.0","22.8","9.2","0.0","1.0","2.2","12.6","7.1","7.7","28.06","22.55","0.0","58.6","71.8","58.0","3.3","7.8","0.0","0.0","0.0","0.0","11.1","8.1","2.9"
"20240504","面没合档","焊篮焙","18.4","28.2","8.1","18.4","15.5","23.0","7.9","0.0","0.3","2.8","12.4","6.8","8.0","0.0","0.0","0.0","62.3","71.8","59.7","2.1","7.9","0.0","0.0","0.0","0.0","7.3","9.9","1.8"
"20240504","面没合档","力玫矫","18.6","28.5","8.0","17.9","14.9","22.5","7.2","0.0","0.0","2.6","12.7","8.5","7.6","0.0","0.0","0.0","59.9","65.8","59.2","2.1","7.3","0.0","0.0","0.0","0.0","5.2","6.5","1.8"
"20240503","面没合档","没林矫","19.8","27.6","11.5","20.8","17.4","24.0","11.3","0.0","0.0","1.7","12.4","8.6","8.0","28.82","25.12","0.0","41.6","39.9","55.1","0.0","7.0","4.4","0.0","0.0","0.0","4.9","6.0","2.0"
"20240503","面没合档","康悼焙","17.3","26.5","9.9","17.4","16.0","22.9","9.2","0.0","0.0","1.6","12.6","8.0","7.9","29.09","25.25","0.0","47.4","49.9","57.9","0.0","8.0","0.0","0.0","0.0","0.0","8.6","8.9","3.0"
"20240503","面没合档","焊篮焙","16.6","26.9","6.4","17.5","15.5","23.1","7.9","0.0","0.0","2.0","12.3","8.9","8.4","0.0","0.0","0.0","60.8","56.8","59.5","0.0","7.5","0.0","0.0","0.0","0.0","4.5","6.6","1.8"
"20240503","面没合档","力玫矫","16.4","26.9","5.5","16.4","15.0","22.6","7.3","0.0","0.0","1.9","12.7","10.6","7.9","0.0","0.0","0.0","62.4","51.0","58.8","0.0","6.4","0.0","0.0","0.0","0.0","4.5","6.9","1.8"
"20240502","面没合档","没林矫","18.1","25.0","11.5","18.3","17.2","23.7","11.3","0.0","0.0","2.6","12.2","10.3","7.7","27.88","26.0","0.0","43.3","35.1","56.4","0.0","5.3","4.7","0.0","0.0","0.0","6.4","5.4","2.0"
"20240502","面没合档","康悼焙","14.9","23.5","4.1","14.5","15.9","22.7","9.2","0.0","0.0","2.3","12.5","10.3","7.5","28.15","25.38","0.0","59.6","50.1","59.2","0.0","5.8","0.0","0.0","0.0","0.0","7.1","6.2","2.9"
"20240502","面没合档","焊篮焙","14.6","23.9","5.5","14.4","15.3","22.7","8.0","0.0","0.0","2.8","12.2","10.2","7.9","0.0","0.0","0.0","62.8","56.1","60.7","0.0","7.0","0.0","0.0","0.0","0.0","6.5","4.1","1.7"
"20240502","面没合档","力玫矫","14.9","23.8","4.8","13.1","14.8","22.2","7.4","0.0","0.0","3.1","12.7","9.4","7.4","0.0","0.0","0.0","58.3","55.8","60.0","0.0","6.4","0.0","0.0","0.0","0.0","6.4","6.0","1.8"
"20240501","面没合档","没林矫","17.6","22.4","13.6","15.7","17.0","23.3","11.2","0.0","0.0","3.3","9.4","10.5","7.2","24.75","25.96","0.0","44.5","44.3","57.3","6.0","1.6","5.0","0.0","0.0","0.0","5.9","7.7","2.0"
"20240501","面没合档","康悼焙","12.1","18.4","7.5","13.2","15.6","22.1","9.1","5.7","0.0","3.0","6.5","12.6","7.0","20.4","27.38","0.0","69.9","50.1","60.5","5.5","2.0","0.0","0.0","0.0","0.0","11.0","12.7","2.8"
"20240501","面没合档","焊篮焙","14.3","19.6","10.2","13.5","15.0","22.2","7.9","0.0","0.0","3.4","8.3","11.2","7.4","0.0","0.0","0.0","58.8","57.1","61.7","5.5","2.0","0.0","0.0","0.0","0.0","8.8","10.0","1.7"
"20240501","面没合档","力玫矫","15.1","21.5","8.7","12.3","14.5","21.7","7.3","0.0","0.3","4.0","8.7","11.2","6.9","0.0","0.0","0.0","44.6","58.8","60.3","5.5","2.1","0.0","0.0","0.0","0.0","8.1","9.6","1.8"
"20240430","面没合档","没林矫","17.7","21.7","15.3","14.5","16.7","23.1","10.6","0.0","0.0","2.8","0.3","12.1","7.5","11.85","26.48","0.0","68.4","54.0","56.2","9.0","3.5","4.9","0.0","0.0","0.0","5.5","10.0","2.0"
"20240430","面没合档","康悼焙","15.7","19.5","12.6","13.3","15.3","22.0","8.6","1.2","0.0","2.6","0.4","12.4","7.2","12.27","27.5","0.0","82.4","49.1","59.7","9.8","1.6","0.0","0.0","0.0","0.0","6.7","14.6","2.8"
"20240430","面没合档","焊篮焙","16.2","20.1","12.8","13.2","14.7","22.1","7.3","0.0","0.0","2.7","0.5","10.5","7.6","0.0","0.0","0.0","82.0","59.3","60.8","9.3","3.6","0.0","0.0","0.0","0.0","4.7","8.4","1.7"
"20240430","面没合档","力玫矫","15.5","20.6","10.2","12.8","14.1","21.5","6.7","0.0","0.0","3.4","1.3","10.5","7.2","0.0","0.0","0.0","72.1","57.3","59.4","8.6","4.3","0.0","0.0","0.0","0.0","8.8","9.7","1.8"
"20240429","面没合档","没林矫","18.8","21.0","16.6","15.0","16.1","22.5","10.0","1.3","1.6","2.6","0.0","0.0","7.4","7.42","3.03","0.0","62.0","73.4","55.8","9.8","8.8","4.8","0.0","0.0","0.0","8.3","8.8","2.0"
"20240429","面没合档","康悼焙","13.6","17.2","11.9","13.3","14.8","21.6","8.1","3.9","6.4","2.7","0.0","0.0","7.2","4.67","3.64","0.0","85.0","82.6","58.8","9.9","9.0","0.0","0.0","0.0","0.0","9.2","14.7","2.8"
"20240429","面没合档","焊篮焙","16.0","18.7","14.5","13.6","14.1","21.6","6.6","1.1","9.1","2.5","0.0","0.0","7.6","0.0","0.0","0.0","75.5","86.0","60.4","9.8","9.6","0.0","0.0","0.0","0.0","6.8","10.2","1.7"
"20240429","面没合档","力玫矫","16.2","19.2","13.9","12.5","13.5","21.0","6.1","0.0","3.8","3.3","0.2","0.0","7.1","0.0","0.0","0.0","59.0","89.1","59.0","9.1","10.0","0.0","0.0","0.0","0.0","7.6","10.1","1.8"
"20240428","面没合档","没林矫","20.9","28.5","11.6","17.4","15.5","22.0","9.3","0.0","0.0","2.8","11.3","9.4","7.4","24.15","22.54","0.0","44.8","50.4","54.9","6.4","4.3","4.8","0.0","0.0","0.0","5.1","8.3","1.9"
"20240428","面没合档","康悼焙","18.6","27.5","7.3","15.4","14.3","21.1","7.6","0.0","0.0","2.9","10.9","11.0","7.3","22.4","27.62","0.0","56.6","55.0","57.8","5.9","3.4","0.0","0.0","0.0","0.0","7.2","11.9","2.8"
"20240428","面没合档","焊篮焙","18.2","28.2","7.2","15.0","13.5","21.1","6.0","0.0","0.0","2.9","10.8","9.8","7.5","0.0","0.0","0.0","63.3","63.0","59.9","6.6","3.0","0.0","0.0","0.0","0.0","5.0","8.1","1.7"
"20240428","面没合档","力玫矫","18.5","28.4","7.6","14.1","12.9","20.5","5.4","0.0","0.1","3.7","12.1","11.0","7.1","0.0","0.0","0.0","59.0","58.9","58.5","4.9","3.1","0.0","0.0","0.0","0.0","5.4","10.1","1.8"
