"조회일자","지역(시)","지역(군)","평균 기온(°C)","최고 기온(°C)","최저 기온(°C)","전년 기온(°C)","평년 기온(°C)","평년 최고 기온(°C)","평년 최저 기온(°C)","평균 강수량(mm)","전년 강수량(mm)","평년 강수량(mm)","평균 일조시간(hr)","전년 일조시간(hr)","평년 일조시간(hr)","평균 일사량(MJ/㎡)","전년 일사량(MJ/㎡)","평년 일사량(MJ/㎡)","평균 습도(%)","전년 습도(%)","평년 습도(%)","평균 운량(1/10)","전년 운량(1/10)","평년 운량(1/10)","평균 적설량(cm)","전년 적설량(cm)","평년 적설량(cm)","평균 순간최대풍속(m/s)","전년 순간최대풍속(m/s)","평년 순간최대풍속(m/s)"
"20241231","제주특별자치도","제주시","8.2","11.0","5.6","10.1","7.0","9.5","4.3","0.0","0.1","1.3","5.9","0.2","2.4","10.17","3.01","0.0","51.1","59.5","63.1","4.9","9.1","6.7","0.0","0.0","0.0","12.3","17.6","4.4"
"20241231","제주특별자치도","북제주군","7.7","10.6","6.2","9.7","7.1","9.6","4.5","0.0","0.0","0.7","6.4","1.3","3.3","12.21","4.26","0.0","59.9","66.0","65.8","3.8","8.1","0.0","0.0","0.0","0.0","21.1","27.8","10.1"
"20241231","제주특별자치도","서귀포시","8.8","13.7","5.3","9.8","7.8","11.6","4.5","0.0","0.1","1.0","8.9","4.2","5.4","12.7","0.0","0.0","51.4","61.8","62.0","0.0","5.3","5.1","0.0","0.0","0.0","10.4","11.3","2.5"
"20241230","제주특별자치도","제주시","10.1","14.5","6.1","11.2","6.8","9.3","4.2","0.0","0.0","1.7","5.7","5.6","2.4","8.6","9.85","0.0","52.1","68.4","63.8","5.9","6.4","6.8","0.0","0.0","0.0","11.0","9.2","4.4"
"20241230","제주특별자치도","북제주군","10.7","12.5","8.7","12.0","6.9","9.4","4.4","0.0","1.0","0.9","4.2","4.5","3.2","10.88","9.22","0.0","59.3","77.8","66.6","5.4","7.6","0.0","0.0","0.0","0.0","16.6","18.8","10.1"
"20241230","제주특별자치도","서귀포시","10.6","14.6","6.7","11.9","7.7","11.4","4.5","0.0","1.4","1.2","5.0","5.9","5.2","10.26","0.0","0.0","57.6","79.9","62.6","5.4","6.5","5.3","0.0","0.0","0.0","9.1","5.2","2.5"
"20241229","제주특별자치도","제주시","8.2","11.5","6.4","8.5","6.8","9.3","4.2","0.0","0.0","1.8","2.5","3.0","2.3","6.59","8.92","0.0","46.4","63.4","63.8","7.3","6.8","6.7","0.0","0.0","0.0","11.0","7.4","4.3"
"20241229","제주특별자치도","북제주군","8.0","10.5","5.8","7.8","6.9","9.4","4.4","0.0","0.0","1.2","2.5","3.8","3.2","7.79","8.43","0.0","54.3","71.4","66.7","7.3","5.1","0.0","0.0","0.0","0.0","18.1","14.3","10.0"
"20241229","제주특별자치도","서귀포시","7.3","12.2","3.5","10.3","7.9","11.6","4.7","0.0","0.0","1.9","7.4","6.3","5.2","11.96","0.0","0.0","51.1","72.0","62.7","4.9","6.8","5.3","0.0","0.0","0.0","8.7","4.8","2.5"
"20241228","제주특별자치도","제주시","5.7","6.9","3.8","9.7","6.9","9.4","4.4","0.1","0.0","1.7","0.9","3.3","2.3","3.53","8.07","0.0","52.6","63.9","63.9","8.5","6.0","6.7","0.0","0.0","0.0","20.2","8.7","4.1"
"20241228","제주특별자치도","북제주군","5.2","6.6","2.7","10.4","7.0","9.5","4.6","0.7","0.0","1.5","0.9","8.3","3.2","4.15","11.42","0.0","63.4","69.5","66.9","8.8","5.5","0.0","0.0","0.0","0.0","29.9","12.1","9.6"
"20241228","제주특별자치도","서귀포시","5.1","7.3","2.7","10.7","8.1","11.8","5.0","0.1","0.0","2.1","4.0","7.3","5.3","7.43","0.0","0.0","52.6","70.1","63.2","6.0","3.8","5.2","0.0","0.0","0.0","13.7","4.0","2.4"
"20241227","제주특별자치도","제주시","6.8","8.2","5.8","9.6","7.0","9.5","4.5","0.0","0.0","1.6","0.4","6.2","2.3","2.95","9.6","0.0","51.6","66.3","64.3","8.6","5.9","6.8","0.0","0.0","0.0","15.8","5.2","4.2"
"20241227","제주특별자치도","북제주군","6.5","7.9","5.2","9.6","7.2","9.6","4.8","0.0","0.0","1.5","1.8","5.3","3.3","6.97","9.83","0.0","59.9","69.9","66.7","8.1","6.5","0.0","0.0","0.0","0.0","24.3","9.7","9.7"
"20241227","제주특별자치도","서귀포시","7.1","12.1","5.2","9.9","8.3","11.9","5.2","0.0","0.0","2.0","9.1","7.2","5.4","12.38","0.0","0.0","54.1","70.3","62.8","2.4","5.4","5.1","0.0","0.0","0.0","10.7","3.9","2.5"
"20241226","제주특별자치도","제주시","8.7","11.3","6.1","8.3","7.2","9.7","4.7","0.1","0.0","1.6","3.7","0.6","2.4","7.12","3.53","0.0","53.1","62.1","64.5","7.1","8.1","6.8","0.0","0.0","0.0","13.4","6.3","4.2"
"20241226","제주특별자치도","북제주군","8.4","10.8","5.4","8.9","7.3","9.8","4.9","0.0","0.0","1.3","5.4","2.6","3.3","10.56","7.53","0.0","60.5","64.0","67.0","5.9","7.9","0.0","0.0","0.0","0.0","23.9","11.7","9.6"
"20241226","제주특별자치도","서귀포시","9.9","14.6","6.3","8.6","8.4","12.1","5.3","0.0","0.0","1.7","8.8","6.6","5.4","12.09","0.0","0.0","51.5","60.9","62.8","2.8","7.5","5.2","0.0","0.0","0.0","12.6","7.8","2.4"
"20241225","제주특별자치도","제주시","8.9","12.5","4.6","6.5","7.5","10.1","5.1","0.0","0.0","1.4","4.0","0.1","2.4","8.1","2.69","0.0","63.5","55.1","64.5","8.1","8.6","6.7","0.0","0.0","0.0","6.9","14.2","4.1"
"20241225","제주특별자치도","북제주군","8.8","11.0","5.1","6.2","7.7","10.3","5.3","0.0","0.3","1.1","4.1","0.0","3.5","8.25","2.7","0.0","70.3","63.1","66.7","7.4","9.0","0.0","0.0","0.0","0.0","10.0","18.1","9.5"
"20241225","제주특별자치도","서귀포시","9.3","13.7","5.2","6.1","8.7","12.4","5.5","0.0","0.0","1.5","5.2","2.9","5.7","8.6","0.0","0.0","63.1","55.0","62.6","6.5","7.4","5.0","0.0","0.0","0.0","8.5","8.6","2.4"
"20241224","제주특별자치도","제주시","8.1","11.3","4.7","5.4","7.8","10.5","5.3","0.0","9.2","1.1","3.2","0.0","2.5","8.07","0.49","0.0","54.1","69.4","64.3","4.8","9.6","6.7","0.0","1.3","0.0","11.4","12.3","4.2"
"20241224","제주특별자치도","북제주군","8.1","10.9","5.5","6.6","8.0","10.7","5.5","0.0","0.6","0.8","3.6","0.6","3.7","9.8","2.54","0.0","58.6","68.1","66.4","4.4","9.0","0.0","0.0","0.0","0.0","17.2","19.7","9.4"
"20241224","제주특별자치도","서귀포시","9.0","13.5","4.2","7.1","8.9","12.6","5.6","0.0","0.0","0.8","8.9","5.2","5.7","12.29","0.0","0.0","60.0","55.1","62.6","2.4","8.0","4.9","0.0","0.0","0.0","7.0","5.6","2.5"
"20241223","제주특별자치도","제주시","7.6","9.8","4.9","3.6","8.1","10.9","5.6","0.0","0.0","1.3","0.7","0.1","2.5","4.11","2.75","0.0","51.4","67.1","64.7","7.4","9.0","6.7","0.0","7.7","0.0","10.0","10.6","4.2"
"20241223","제주특별자치도","북제주군","7.5","8.8","4.6","3.5","8.3","11.0","5.7","0.0","0.8","0.8","1.3","0.1","3.6","5.76","4.5","0.0","59.6","75.0","66.4","6.3","9.4","0.0","0.0","0.0","0.0","16.1","13.1","9.3"
"20241223","제주특별자치도","서귀포시","7.1","13.1","3.7","3.9","9.1","12.8","5.8","0.0","0.0","0.9","7.7","0.9","5.4","11.62","0.0","0.0","59.3","65.6","62.7","4.4","7.9","5.0","0.0","0.0","0.0","7.0","3.3","2.5"
"20241222","제주특별자치도","제주시","5.4","5.9","4.8","1.6","8.3","11.0","5.8","0.0","8.2","1.4","0.0","0.0","2.5","1.24","1.39","0.0","55.6","72.8","64.8","8.3","7.1","6.7","0.0","12.2","0.0","16.6","19.4","4.0"
"20241222","제주특별자치도","북제주군","5.7","6.3","4.6","2.3","8.4","11.1","5.9","0.0","7.4","0.9","0.0","0.6","3.6","2.3","4.76","0.0","62.9","77.5","66.6","8.6","8.1","0.0","0.0","0.0","0.0","26.6","28.7","8.9"
"20241222","제주특별자치도","서귀포시","6.6","10.6","3.3","0.7","9.2","13.1","5.9","0.0","2.9","1.1","9.0","4.7","5.2","12.88","0.0","0.0","53.9","76.6","63.1","3.3","6.4","5.1","0.0","5.7","0.0","9.4","6.1","2.5"
"20241221","제주특별자치도","제주시","7.3","9.9","5.1","1.3","8.3","11.0","5.7","0.7","7.1","1.5","0.1","0.4","2.4","1.48","2.39","0.0","56.9","77.4","64.5","8.9","8.8","6.7","0.0","5.4","0.0","18.2","20.6","4.0"
"20241221","제주특별자치도","북제주군","7.3","9.6","4.8","0.7","8.5","11.0","5.9","0.0","8.0","1.1","0.2","0.8","3.5","2.61","3.87","0.0","61.0","87.6","66.5","9.3","9.3","0.0","0.0","0.0","0.0","27.3","31.5","8.9"
"20241221","제주특별자치도","서귀포시","7.1","10.0","4.6","0.2","9.2","12.9","5.9","0.0","4.1","1.2","1.8","4.3","5.1","5.89","0.0","0.0","55.3","77.5","63.5","7.8","7.8","5.2","0.0","2.5","0.0","11.1","7.5","2.5"
"20241220","제주특별자치도","제주시","7.1","9.6","3.9","4.7","8.1","10.8","5.5","0.6","0.0","1.4","0.4","0.0","2.3","3.33","1.88","0.0","67.1","58.8","63.9","8.1","9.1","6.7","0.0","0.0","0.0","5.8","17.1","4.0"
"20241220","제주특별자치도","북제주군","7.6","11.2","5.3","4.4","8.3","10.7","5.8","0.4","0.1","1.1","1.4","0.3","3.3","6.59","3.07","0.0","70.6","69.3","66.6","7.8","9.0","0.0","0.0","0.0","0.0","16.8","27.3","9.0"
"20241220","제주특별자치도","서귀포시","7.9","12.0","4.8","4.4","9.0","12.7","5.7","0.3","0.0","1.2","0.8","6.3","4.9","4.6","0.0","0.0","60.9","56.4","63.5","8.3","5.9","5.3","0.0","0.0","0.0","8.6","13.9","2.4"
"20241219","제주특별자치도","제주시","5.6","9.0","3.5","5.9","8.0","10.6","5.5","0.0","4.3","1.6","6.6","0.0","2.2","10.86","1.48","0.0","49.9","70.9","64.4","5.9","9.1","6.8","0.0","0.0","0.0","15.4","12.6","4.1"
"20241219","제주특별자치도","북제주군","5.5","6.6","4.3","6.1","8.1","10.5","5.7","0.0","0.8","1.2","8.0","0.0","3.1","13.74","2.03","0.0","55.4","73.8","67.1","5.3","9.4","0.0","0.0","0.0","0.0","26.5","21.4","9.4"
"20241219","제주특별자치도","서귀포시","6.4","11.6","2.7","6.5","9.0","12.6","5.7","0.0","0.0","1.5","8.9","0.0","4.8","12.78","0.0","0.0","45.8","70.0","63.7","3.9","8.1","5.5","0.0","0.0","0.0","9.7","5.9","2.4"
"20241218","제주특별자치도","제주시","6.4","8.9","4.9","3.7","7.9","10.5","5.3","2.2","2.9","1.5","0.1","0.1","2.2","1.87","2.39","0.0","59.4","67.1","64.2","9.1","10.0","6.8","0.0","0.0","0.0","18.0","8.7","4.1"
"20241218","제주특별자치도","북제주군","6.4","8.8","5.1","3.0","8.0","10.5","5.6","0.4","0.6","1.1","1.3","0.0","3.0","4.88","3.14","0.0","64.5","75.9","67.1","7.4","9.5","0.0","0.0","0.0","0.0","27.8","12.5","9.5"
"20241218","제주특별자치도","서귀포시","6.5","10.3","3.2","4.3","8.9","12.5","5.6","0.3","0.1","1.2","8.1","0.7","4.8","12.0","0.0","0.0","55.8","66.1","63.8","5.1","9.3","5.7","0.0","0.0","0.0","12.5","4.3","2.3"
"20241217","제주특별자치도","제주시","9.6","13.0","8.0","2.7","7.9","10.5","5.2","0.0","3.0","1.3","1.7","0.0","2.3","5.24","1.29","0.0","49.0","66.9","63.7","8.1","8.5","6.8","0.0","0.0","0.0","9.8","18.6","4.2"
"20241217","제주특별자치도","북제주군","9.5","10.6","8.4","2.9","8.0","10.5","5.5","0.0","6.2","0.9","2.1","0.3","3.0","5.59","2.87","0.0","55.6","73.9","66.9","6.6","9.4","0.0","0.0","0.0","0.0","15.2","31.0","9.7"
"20241217","제주특별자치도","서귀포시","9.4","14.5","6.2","2.8","8.8","12.4","5.6","0.0","0.6","1.2","6.9","5.6","4.8","9.74","0.0","0.0","48.0","59.1","63.3","4.8","7.1","5.6","0.0","0.5","0.0","6.9","8.7","2.3"
"20241216","제주특별자치도","제주시","9.3","10.7","7.7","5.8","7.9","10.5","5.3","0.4","1.8","1.2","0.1","0.0","2.3","2.95","1.22","0.0","55.8","69.0","63.6","7.8","9.5","6.8","0.0","0.0","0.0","14.1","21.0","4.2"
"20241216","제주특별자치도","북제주군","9.5","10.9","8.6","5.0","8.0","10.6","5.6","0.0","2.9","0.9","0.9","0.1","3.1","4.16","2.59","0.0","57.3","81.9","66.4","7.9","10.0","0.0","0.0","0.0","0.0","19.2","33.2","9.8"
"20241216","제주특별자치도","서귀포시","9.6","12.8","7.9","5.3","8.9","12.5","5.7","0.0","0.5","1.4","5.2","2.1","4.9","8.57","0.0","0.0","49.9","68.4","62.5","6.4","9.4","5.5","0.0","0.0","0.0","8.7","13.5","2.3"
"20241215","제주특별자치도","제주시","8.6","9.6","5.9","15.3","8.1","10.8","5.4","0.0","4.1","1.6","0.0","0.1","2.5","2.3","0.65","0.0","47.4","81.5","63.9","9.1","9.0","6.8","0.0","0.0","0.0","15.1","14.5","4.2"
"20241215","제주특별자치도","북제주군","8.1","9.0","6.1","14.7","8.2","10.9","5.7","0.5","1.0","1.2","0.0","0.1","3.1","1.97","1.56","0.0","59.0","90.6","66.3","9.0","8.5","0.0","0.0","0.0","0.0","25.4","22.5","9.8"
"20241215","제주특별자치도","서귀포시","8.0","10.8","5.1","16.7","9.1","12.7","5.9","0.0","0.3","1.9","1.0","2.6","4.9","4.55","0.0","0.0","52.5","82.0","62.9","7.3","9.6","5.6","0.0","0.0","0.0","9.4","11.5","2.3"
"20241214","제주특별자치도","제주시","6.9","8.3","5.8","16.5","8.2","10.9","5.5","0.0","5.4","1.6","0.2","0.0","2.6","2.1","0.76","0.0","55.6","83.3","63.4","8.8","9.0","6.7","0.0","0.0","0.0","17.4","8.8","4.0"
"20241214","제주특별자치도","북제주군","7.2","8.5","5.6","16.9","8.4","11.0","5.8","0.0","12.5","1.4","1.1","0.0","3.1","5.14","1.39","0.0","58.5","87.5","65.8","8.4","9.5","0.0","0.0","0.0","0.0","24.1","12.6","9.3"
"20241214","제주특별자치도","서귀포시","6.9","11.4","4.1","17.2","9.2","12.8","6.1","0.0","18.5","1.9","6.4","0.0","4.8","11.58","0.0","0.0","53.8","88.4","62.8","6.3","9.6","5.7","0.0","0.0","0.0","13.2","8.8","2.3"
"20241213","제주특별자치도","제주시","7.7","10.3","5.1","14.0","8.3","11.0","5.6","0.3","0.8","1.8","0.5","3.9","2.6","3.76","6.77","0.0","57.5","72.5","63.4","7.1","7.0","6.7","0.0","0.0","0.0","17.8","10.0","4.0"
"20241213","제주특별자치도","북제주군","8.0","9.6","6.3","14.0","8.5","11.0","6.0","0.1","0.0","1.4","0.6","3.8","3.2","4.13","8.84","0.0","62.0","72.8","65.6","7.0","6.4","0.0","0.0","0.0","0.0","26.0","13.6","9.4"
"20241213","제주특별자치도","서귀포시","7.8","11.8","5.5","14.7","9.4","12.9","6.3","0.4","0.0","1.8","2.8","3.2","5.0","5.96","0.0","0.0","57.8","71.4","62.4","5.0","6.1","5.5","0.0","0.0","0.0","11.2","7.0","2.3"
"20241212","제주특별자치도","제주시","8.6","11.5","7.0","11.3","8.6","11.2","5.9","0.0","0.1","2.3","5.1","0.0","2.5","10.08","0.86","0.0","55.3","78.0","63.8","5.5","10.0","6.7","0.0","0.0","0.0","9.0","12.0","4.0"
"20241212","제주특별자치도","북제주군","8.1","9.3","6.7","10.8","8.7","11.3","6.3","0.0","0.1","1.9","4.4","0.0","3.1","10.14","2.51","0.0","63.1","85.8","66.1","3.5","9.1","0.0","0.0","0.0","0.0","18.5","24.5","9.2"
"20241212","제주특별자치도","서귀포시","9.4","14.7","6.1","14.4","9.7","13.2","6.6","0.0","0.0","2.2","9.3","3.2","4.9","12.21","0.0","0.0","63.5","77.3","63.1","1.0","7.5","5.6","0.0","0.0","0.0","7.3","5.0","2.3"
"20241211","제주특별자치도","제주시","9.4","12.0","8.5","17.0","8.7","11.4","5.9","0.0","10.1","2.4","1.4","0.2","2.6","4.81","2.17","0.0","57.1","80.9","64.1","7.3","9.9","6.7","0.0","0.0","0.0","10.4","14.9","3.9"
"20241211","제주특별자치도","북제주군","9.3","10.0","8.5","15.8","8.9","11.4","6.3","0.0","13.5","1.8","1.7","0.0","3.1","6.84","2.45","0.0","62.6","92.8","66.4","6.3","8.6","0.0","0.0","0.0","0.0","17.3","23.7","8.9"
"20241211","제주특별자치도","서귀포시","10.5","13.7","7.9","16.3","9.8","13.3","6.7","0.0","42.9","2.1","0.7","0.0","4.8","4.9","0.0","0.0","66.5","92.5","63.7","6.9","8.4","5.7","0.0","0.0","0.0","5.1","8.8","2.3"
"20241210","제주특별자치도","제주시","9.8","13.1","8.3","17.0","8.8","11.5","5.9","0.0","13.8","2.3","3.0","3.6","2.5","7.36","7.57","0.0","51.9","71.5","63.7","7.0","6.4","6.7","0.0","0.0","0.0","10.0","10.3","4.0"
"20241210","제주특별자치도","북제주군","9.5","10.7","8.7","17.1","9.0","11.4","6.4","0.0","16.0","1.6","6.3","1.6","3.0","12.14","7.11","0.0","57.6","78.6","66.1","6.5","7.3","0.0","0.0","0.0","0.0","15.2","12.0","8.9"
"20241210","제주특별자치도","서귀포시","9.8","14.7","6.2","18.0","9.9","13.3","6.7","0.0","3.2","1.9","6.7","6.4","4.9","10.95","0.0","0.0","63.9","76.1","63.3","4.9","5.3","5.7","0.0","0.0","0.0","5.6","6.0","2.3"
"20241209","제주특별자치도","제주시","9.1","10.8","6.7","15.8","8.9","11.7","6.1","0.0","0.0","2.2","0.1","5.8","2.5","2.8","8.28","0.0","55.5","64.8","64.2","8.8","4.4","6.7","0.0","0.0","0.0","10.6","5.7","4.0"
"20241209","제주특별자치도","북제주군","9.5","10.5","7.9","17.8","9.2","11.7","6.6","0.0","0.0","1.4","0.3","3.9","3.2","4.19","8.97","0.0","58.9","79.6","66.4","8.5","5.3","0.0","0.0","0.0","0.0","16.4","11.2","8.9"
"20241209","제주특별자치도","서귀포시","8.5","13.9","4.8","18.2","10.0","13.6","6.7","0.0","0.0","1.7","6.5","4.9","5.0","10.55","0.0","0.0","61.5","75.5","63.3","5.3","5.4","5.6","0.0","0.0","0.0","8.3","6.8","2.3"
"20241208","제주특별자치도","제주시","7.7","8.5","5.7","13.9","8.9","11.7","6.1","0.6","0.0","2.3","0.0","8.6","2.7","0.97","12.38","0.0","54.5","53.6","64.6","8.5","0.3","6.6","0.0","0.0","0.0","20.0","5.4","3.9"
"20241208","제주특별자치도","북제주군","7.9","9.1","5.6","16.9","9.2","11.7","6.5","0.0","0.0","1.5","0.2","7.7","3.3","3.6","11.1","0.0","62.1","66.8","66.5","8.0","1.6","0.0","0.0","0.0","0.0","30.0","13.6","8.7"
"20241208","제주특별자치도","서귀포시","8.0","13.0","4.7","16.6","10.0","13.7","6.7","0.0","0.0","2.6","8.8","5.4","4.9","12.73","0.0","0.0","56.6","65.9","63.7","4.6","5.9","5.7","0.0","0.0","0.0","9.7","9.6","2.3"
"20241207","제주특별자치도","제주시","9.2","12.9","6.9","12.0","8.9","11.7","6.0","0.8","0.0","2.0","5.8","8.5","2.8","9.07","12.54","0.0","54.5","45.1","64.2","6.6","0.6","6.6","0.0","0.0","0.0","18.5","14.4","4.1"
"20241207","제주특별자치도","북제주군","8.9","12.1","6.4","12.9","9.1","11.7","6.4","1.1","0.0","1.1","6.2","8.8","3.4","11.08","11.58","0.0","61.6","49.6","66.2","6.8","0.5","0.0","0.0","0.0","0.0","27.6","23.5","9.2"
"20241207","제주특별자치도","서귀포시","8.8","13.6","5.0","11.9","10.0","13.7","6.7","0.4","0.0","2.3","7.0","9.0","5.0","10.73","0.0","0.0","55.9","51.5","63.4","5.8","0.4","5.7","0.0","0.0","0.0","9.4","9.9","2.4"
"20241206","제주특별자치도","제주시","11.2","13.2","8.7","13.6","9.1","11.9","6.2","0.0","0.1","2.5","0.7","3.0","2.8","5.08","4.94","0.0","47.3","61.4","64.4","8.0","5.4","6.6","0.0","0.0","0.0","12.0","16.0","4.1"
"20241206","제주특별자치도","북제주군","10.9","12.5","8.9","14.0","9.2","11.9","6.6","0.0","0.0","1.6","1.5","3.6","3.6","5.54","7.95","0.0","56.1","64.8","66.5","7.0","6.1","0.0","0.0","0.0","0.0","19.0","23.7","9.5"
"20241206","제주특별자치도","서귀포시","10.1","15.2","7.6","13.7","10.1","13.9","6.8","0.0","0.0","3.0","3.2","4.0","5.0","6.43","0.0","0.0","55.0","62.6","63.5","5.6","5.8","5.6","0.0","0.0","0.0","6.5","9.1","2.4"
"20241205","제주특별자치도","제주시","11.3","13.2","10.3","11.7","9.3","12.1","6.6","0.0","0.0","2.5","1.8","8.7","2.9","5.47","11.36","0.0","47.6","60.0","64.9","7.1","1.1","6.5","0.0","0.0","0.0","12.3","4.7","4.1"
"20241205","제주특별자치도","북제주군","11.2","13.3","10.1","11.4","9.4","12.1","6.8","0.0","0.0","1.8","4.2","9.1","3.8","9.47","12.75","0.0","56.5","65.1","67.1","6.4","2.3","0.0","0.0","0.0","0.0","18.1","9.6","9.5"
"20241205","제주특별자치도","서귀포시","10.7","14.5","8.8","12.6","10.4","14.2","7.2","0.0","0.0","3.2","6.3","9.0","5.0","9.84","0.0","0.0","53.3","64.9","63.7","4.1","2.4","5.5","0.0","0.0","0.0","10.3","4.5","2.4"
"20241204","제주특별자치도","제주시","9.3","12.5","5.7","8.5","9.6","12.5","6.8","0.0","0.0","2.4","2.8","6.4","3.1","6.9","10.41","0.0","50.5","68.5","64.9","6.0","4.0","6.3","0.0","0.0","0.0","8.4","5.1","4.1"
"20241204","제주특별자치도","북제주군","9.1","11.5","5.9","8.9","9.7","12.4","7.1","0.0","0.0","1.9","6.3","6.7","4.0","12.21","11.25","0.0","56.9","73.9","67.1","4.3","4.1","0.0","0.0","0.0","0.0","17.0","9.4","9.4"
"20241204","제주특별자치도","서귀포시","9.9","14.8","6.3","10.3","10.8","14.6","7.5","0.0","0.0","3.2","8.8","4.2","5.1","12.94","0.0","0.0","59.5","73.4","63.8","2.8","4.4","5.4","0.0","0.0","0.0","6.8","3.1","2.5"
"20241203","제주특별자치도","제주시","9.8","12.6","7.2","10.1","9.9","12.9","7.1","0.0","0.0","2.2","0.7","2.4","3.4","4.96","6.07","0.0","53.9","55.0","64.1","6.6","5.1","6.1","0.0","0.0","0.0","8.7","10.5","4.0"
"20241203","제주특별자치도","북제주군","9.7","12.5","7.5","10.0","10.1","12.8","7.5","0.0","0.0","1.8","5.1","5.0","4.3","10.86","9.8","0.0","64.3","59.8","66.7","5.3","4.4","0.0","0.0","0.0","0.0","16.1","14.7","9.2"
"20241203","제주특별자치도","서귀포시","12.2","16.6","8.9","10.1","11.1","15.1","7.9","0.0","0.0","2.3","5.9","8.3","5.3","9.7","0.0","0.0","67.8","56.6","63.2","3.1","2.1","5.1","0.0","0.0","0.0","6.2","5.1","2.5"
"20241202","제주특별자치도","제주시","15.3","19.8","12.0","9.1","10.3","13.3","7.5","0.0","0.0","2.2","7.8","0.0","3.5","10.42","2.53","0.0","58.3","52.9","64.5","2.5","8.1","5.9","0.0","0.0","0.0","11.0","10.3","3.7"
"20241202","제주특별자치도","북제주군","15.8","19.4","12.6","9.2","10.5","13.1","8.0","0.0","0.0","1.8","8.8","0.2","4.5","12.93","4.62","0.0","60.6","57.4","66.9","0.5","8.8","0.0","0.0","0.0","0.0","14.4","15.4","8.6"
"20241202","제주특별자치도","서귀포시","14.6","19.9","10.6","8.4","11.6","15.5","8.3","0.0","0.0","2.3","8.9","3.3","5.4","11.99","0.0","0.0","61.4","57.9","63.3","0.6","7.4","4.8","0.0","0.0","0.0","9.5","4.7","2.4"
"20241201","제주특별자치도","제주시","12.7","17.8","8.3","7.1","10.6","13.6","7.8","0.0","2.9","1.8","3.9","0.0","3.7","7.32","0.62","0.0","53.4","62.3","64.5","3.4","9.1","5.8","0.0","0.0","0.0","9.3","15.1","3.5"
"20241201","제주특별자치도","북제주군","13.5","16.7","10.1","7.3","10.8","13.4","8.3","0.6","2.2","1.5","3.5","0.1","4.6","7.55","2.46","0.0","58.4","69.8","66.8","3.3","9.0","0.0","0.0","0.0","0.0","11.8","23.5","8.4"
"20241201","제주특별자치도","서귀포시","12.3","18.2","7.9","6.3","12.0","15.9","8.6","0.0","0.1","1.6","3.1","0.1","5.5","6.13","0.0","0.0","59.6","65.0","63.4","3.6","8.9","4.8","0.0","0.0","0.0","7.3","6.5","2.3"
"20241130","제주특별자치도","제주시","12.1","15.3","9.0","6.6","10.8","13.8","7.9","0.0","0.0","1.8","8.2","0.0","3.8","12.03","0.82","0.0","50.8","63.6","64.8","2.1","9.4","5.7","0.0","0.0","0.0","12.2","15.8","3.4"
"20241130","제주특별자치도","북제주군","11.8","13.2","9.4","6.8","11.1","13.7","8.5","0.0","0.6","1.4","6.6","0.1","4.7","11.89","3.93","0.0","59.5","71.3","66.9","3.0","9.5","0.0","0.0","0.0","0.0","21.4","23.5","8.2"
"20241130","제주특별자치도","서귀포시","12.0","16.4","8.5","7.5","12.2","16.2","8.9","0.0","0.0","1.9","9.2","3.4","5.5","12.6","0.0","0.0","48.9","58.5","64.0","1.0","7.0","4.8","0.0","0.0","0.0","9.7","7.0","2.3"
"20241129","제주특별자치도","제주시","10.4","12.5","8.4","11.2","10.9","13.8","8.0","0.0","0.0","2.2","0.2","2.6","3.8","2.5","6.82","0.0","49.1","58.9","64.6","9.0","7.9","5.8","0.0","0.0","0.0","18.5","11.5","3.4"
"20241129","제주특별자치도","북제주군","10.1","12.4","6.7","11.1","11.1","13.7","8.6","1.6","0.0","1.6","0.0","4.1","4.6","2.49","8.83","0.0","61.1","63.3","66.9","8.5","8.0","0.0","0.0","0.0","0.0","30.1","17.2","8.4"
"20241129","제주특별자치도","서귀포시","9.4","12.0","6.2","12.1","12.3","16.3","9.0","1.0","0.0","2.0","1.3","5.4","5.5","3.96","0.0","0.0","55.9","60.8","64.0","7.8","7.0","4.8","0.0","0.0","0.0","11.6","4.5","2.3"
"20241128","제주특별자치도","제주시","9.7","10.8","7.3","10.7","11.1","14.1","8.3","5.6","0.0","2.6","1.6","2.0","3.4","3.68","4.8","0.0","60.5","55.5","65.5","7.6","5.9","6.0","0.0","0.0","0.0","20.7","12.1","3.5"
"20241128","제주특별자치도","북제주군","10.0","13.2","7.1","10.9","11.4","14.0","8.7","5.5","0.1","1.7","2.6","3.7","4.3","6.62","8.57","0.0","61.0","62.9","67.5","7.1","4.0","0.0","0.0","0.0","0.0","35.3","19.0","8.4"
"20241128","제주특별자치도","서귀포시","8.5","13.2","6.0","10.8","12.5","16.3","9.1","8.0","0.0","2.3","4.5","9.1","5.2","8.27","0.0","0.0","67.1","56.3","64.8","6.8","2.6","5.1","0.0","0.0","0.0","12.7","7.7","2.3"
"20241127","제주특별자치도","제주시","9.3","11.1","7.3","-99.0","11.3","14.2","8.4","2.8","0.0","3.1","0.6","0.0","3.4","2.99","0.0","0.0","58.1","0.0","65.6","9.1","0.0","6.1","0.0","0.0","0.0","20.5","12.9","3.5"
"20241127","제주특별자치도","북제주군","8.8","10.9","5.9","14.3","11.5","14.3","8.8","5.8","1.2","2.4","0.5","2.9","4.5","4.23","7.86","0.0","66.5","70.1","67.6","8.8","7.3","0.0","0.0","0.0","0.0","31.8","17.8","8.4"
